time_step,sat_name,elevation,distance,snr
2,STARLINK-34612,41.27923076676801,690.2459282898251,28.64937262096159
2,STARLINK-11501 [DTC],27.545265529053086,704.6141408157267,28.54723459972155
2,STARLINK-3297,29.627503714735454,983.437187376158,28.49490309733855
2,STARLINK-6342,30.93223114027976,1011.8295276145012,28.24420431666562
2,STARLINK-34855,31.964051115098343,782.6532996177632,28.212639938285882
2,STARLINK-3909,40.83443620778141,785.8735256379861,28.09003251783363
2,STARLINK-5495,46.26118296919844,766.7636360160396,27.931907871772168
2,STARLINK-34258,27.214617703968727,929.5088658225237,27.846763617233794
2,STARLINK-3868,25.350026926449903,1093.661743432588,27.799033797501075
2,STARLINK-5376,35.23503671204514,900.9259883106324,27.778085380330094
2,STARLINK-32393,29.071613403655903,899.8525618133674,27.485869405849435
2,STARLINK-5385,26.50889646662624,1094.5642427857206,27.161331385268383
2,STARLINK-2391,26.82300695113301,1066.9369962814956,26.197085763594284
2,STARLINK-4494,29.11690236693582,996.6632020795922,26.141425186762113
2,STARLINK-30826,27.593987243973782,1066.8849376782093,24.20913261970283
3,STARLINK-11105 [DTC],58.806465937999064,416.3374244818382,32.848093758524946
3,STARLINK-32015,51.48718735532239,594.4850464620025,32.73882289412157
3,STARLINK-33535,70.3873981447167,509.88675153323385,32.363739099977145
3,STARLINK-3994,39.83179951929062,800.0746650190838,32.27191906728273
3,STARLINK-30864,49.278201548904576,715.6470622328462,31.23582300152626
3,STARLINK-34609,34.70681059636863,737.7344359730448,30.954164773055922
3,STARLINK-30772,62.15955254875202,624.4158791633713,30.830574873526313
3,STARLINK-35095,40.468544723853036,659.9332890791568,30.761837529719816
3,STARLINK-11501 [DTC],27.73141404412045,701.0858351075309,30.525281916063076
3,STARLINK-30132,50.2935996127441,706.7299854633193,30.517236572847352
3,STARLINK-4508,66.73916913667723,583.1928683245983,30.488520853415736
3,STARLINK-5574,37.01573487508392,869.5934682331374,30.2534907748936
3,STARLINK-3297,29.650995336134354,982.8950660268194,30.205846082652002
3,STARLINK-4589,53.94338405693469,654.1561764094885,30.041440087848283
3,STARLINK-31936,47.490097147349374,636.65088161463,30.003091796624375
3,STARLINK-6134,36.48479981727089,879.0258900488399,29.92366193725843
3,STARLINK-34612,40.90139850661455,694.7382318011063,29.79798945026479
3,STARLINK-34855,32.22827841862953,777.9877782526979,29.289565505283054
3,STARLINK-33606,29.68061584674455,886.7388530068208,29.285862983641294
3,STARLINK-1328,29.132071908212517,718.3120396706973,29.27856769885696
3,STARLINK-3909,41.06364212434005,782.8310971591205,29.26287678912365
3,STARLINK-3862,51.222442494171794,675.7832938744747,28.80815565148844
3,STARLINK-6342,30.833647801659158,1014.0625317686813,28.496519401345203
3,STARLINK-2092,47.65686269436374,717.3945220093366,28.41396785856859
3,STARLINK-5376,35.193893332157735,901.6595381619942,28.232291606225104
3,STARLINK-5495,46.18231224793242,767.6249584500454,28.224272997402036
3,STARLINK-30826,27.7397266187573,1063.081682173158,28.137456636215443
3,STARLINK-5385,26.29747476061214,1100.4406025709193,28.045086310371723
3,STARLINK-31212,33.24762424336966,817.0915749031368,28.030864694401554
3,STARLINK-4494,28.895542059287298,1001.9267429594375,27.896735987176015
3,STARLINK-6097,27.16296362633769,1077.1614086754275,26.78016403338167
3,STARLINK-32393,29.080753430083846,899.6559560829655,26.757870107474428
3,STARLINK-33696,25.777238829434697,978.1909696412216,26.509447717650918
3,STARLINK-34258,27.46295795340169,923.6099470971927,25.451295540051245
3,STARLINK-3868,25.235164364036912,1096.973248092939,25.277170320372253
3,STARLINK-2391,26.984138609878812,1062.6242999063156,25.245912223125316
4,STARLINK-11105 [DTC],59.142004937518436,414.9752664819313,37.191778156342025
4,STARLINK-31936,47.0611933855526,640.5398682767386,33.699525692098554
4,STARLINK-4508,66.0958269771269,585.7985413898066,33.501896845282864
4,STARLINK-5376,35.14994807187687,902.4448488625393,32.48058520777073
4,STARLINK-34612,40.52670304665788,699.2730624017779,31.911942210530135
4,STARLINK-32015,51.32904346895381,595.6575028829935,31.901146621577034
4,STARLINK-30132,50.43206738226146,705.4968061906823,31.77805432545496
4,STARLINK-11501 [DTC],27.916656534506576,697.6121209314246,31.634942492847028
4,STARLINK-3994,40.20193114490693,794.9361119234909,31.308732927612382
4,STARLINK-4589,53.999594890871876,653.7405344902743,30.78120597951023
4,STARLINK-33535,70.53429097677163,509.45723525227027,30.711574116727824
4,STARLINK-35095,40.75585344656237,656.6084581757657,30.51935358627558
4,STARLINK-34609,34.73758304914847,737.256398837709,30.28529877483852
4,STARLINK-3909,41.29141152864646,779.8395762666984,30.167132466123256
4,STARLINK-1328,28.83740747703713,723.7525480998238,30.116624382107382
4,STARLINK-30772,61.66462218638202,627.0087538151744,30.009884275184522
4,STARLINK-2391,27.145565193070038,1058.3399915535367,29.953667217702503
4,STARLINK-5495,46.09787927632889,768.5508442175752,29.901526243948922
4,STARLINK-31212,33.568412199453945,811.4849674555733,29.70396452657379
4,STARLINK-3862,51.03865679433349,677.32347537221,29.60666066173897
4,STARLINK-34258,27.71398404566256,917.7271726682399,29.454557911987457
4,STARLINK-34855,32.49404109372466,773.3592066874457,29.19580577528141
4,STARLINK-30864,49.50269221018167,713.5587261209615,28.91390181603712
4,STARLINK-6097,27.360974349227153,1071.897375429653,28.626562940727894
4,STARLINK-32393,29.087443952404353,899.5130219745156,28.471869868016384
4,STARLINK-6134,36.214697001140294,883.6074211126898,28.154383654940524
4,STARLINK-5574,36.82791875892009,872.6942913281014,28.102296432736757
4,STARLINK-33696,25.70852939476714,979.9966262267058,28.04552103972891
4,STARLINK-2092,48.07508790970905,713.2930288805916,27.701171332748565
4,STARLINK-33606,29.41529719906808,892.3984103937603,27.303928968188206
4,STARLINK-30826,27.885378835810908,1059.3091629288667,27.288040064130275
4,STARLINK-6342,30.73358979788405,1016.3400353928619,27.20676590441223
4,STARLINK-3868,25.11982542331632,1100.3190059886115,26.48421041110144
4,STARLINK-3297,29.67236112531883,982.4023809281249,25.941555615395778
4,STARLINK-5385,26.08795635633261,1106.328531163505,25.847359110443676
4,STARLINK-4494,28.675825185392764,1007.210888713224,23.93747501818413
5,STARLINK-33535,70.64922930938096,509.12334024142683,36.59143648010333
5,STARLINK-11105 [DTC],59.45256706676099,413.7337402030851,35.185660376222536
5,STARLINK-34612,40.15518118476632,703.8495925974021,33.13591419259629
5,STARLINK-4508,65.45676405633455,588.4759850425918,32.85214743421584
5,STARLINK-32015,51.16118654638596,596.9111212605152,32.78877619275743
5,STARLINK-30864,49.72281181668355,711.531408310227,32.16159111586761
5,STARLINK-35095,41.041831008780406,653.3438975803963,31.98024488885761
5,STARLINK-2092,48.49659638616126,709.2365431248418,31.694689812544386
5,STARLINK-34609,34.76398354358878,736.846446255567,31.58091407658752
5,STARLINK-31936,46.63492722027661,644.481021289452,31.56406228264811
5,STARLINK-33606,29.152788481609335,898.0763879735845,31.294483398858954
5,STARLINK-1328,28.545969703319074,729.2226736668796,31.117181975049558
5,STARLINK-31212,33.89320831820694,805.8997735353051,30.825629056515318
5,STARLINK-3909,41.51762332529953,776.8995549350559,30.738944928080564
5,STARLINK-30772,61.16927857313526,629.6668486224034,30.372116339782114
5,STARLINK-4589,54.04575603357589,653.3997146873301,30.324067280031226
5,STARLINK-34855,32.76130154067264,768.7682574308553,30.03186763707507
5,STARLINK-3994,40.57645647380412,789.8259383411515,29.537181696904366
5,STARLINK-3862,50.84831275380751,678.9320476525136,29.510976885173783
5,STARLINK-5495,46.00796916517382,769.5410586785684,29.367883522853155
5,STARLINK-11501 [DTC],28.100891677963705,694.1938227367225,29.290411713764126
5,STARLINK-32393,29.091681247893575,899.423784479575,29.13656832237941
5,STARLINK-30132,50.56400776769897,704.3289834300991,28.92914279852292
5,STARLINK-5574,36.639162252765665,875.8385929056788,28.436567517156373
5,STARLINK-34258,27.96773646042159,911.8608616444546,28.400815773896344
5,STARLINK-6134,35.946313823638576,888.2186624235189,28.23741847235601
5,STARLINK-5376,35.10322637846171,903.2817852476544,27.639107629369445
5,STARLINK-33696,25.638320637542375,981.8485840582931,27.42339165991013
5,STARLINK-3297,29.691590826933272,981.9592062884645,27.256225413027263
5,STARLINK-6097,27.560337409023628,1066.651649086345,26.854275986438953
5,STARLINK-4494,28.457743376005023,1012.5153104147722,26.707712693031603
5,STARLINK-6342,30.6320950972507,1018.6617380467217,26.472479012664135
5,STARLINK-5385,25.880315479524015,1112.2278384127474,26.07566288886945
5,STARLINK-2391,27.307267089628063,1054.0844217256306,25.73566370190116
5,STARLINK-3868,25.004034718510326,1103.6987011658994,24.687202591660217
5,STARLINK-30826,28.030918999086254,1055.5677141866875,24.457678975594696
6,STARLINK-11105 [DTC],59.73667553972348,412.613936749763,35.32581151598218
6,STARLINK-33535,70.73147263726277,508.8852555236041,35.14052589604795
6,STARLINK-11501 [DTC],28.284015068636847,690.8317679987091,32.80418491908984
6,STARLINK-30772,60.67388964380704,632.3893382267592,32.39864269231966
6,STARLINK-34609,34.78598711510527,736.504691697508,32.27578634733112
6,STARLINK-32015,50.9839136444205,598.2453892317558,32.06039596512816
6,STARLINK-4508,64.82217705713938,591.2242211731722,31.865235206292503
6,STARLINK-3862,50.65164685750951,680.6085233687204,31.115760486854487
6,STARLINK-4589,54.0817880810575,653.1338340743855,31.08732899873488
6,STARLINK-5495,45.9126715939402,770.5953521732052,31.03082798597419
6,STARLINK-30132,50.68926250608905,703.2268434708607,30.6718773356028
6,STARLINK-33606,28.893051199700878,903.7724324933932,30.45199751172855
6,STARLINK-3994,40.95543541503133,784.7447046629848,30.39987626708108
6,STARLINK-31936,46.211417332665,648.4733846620023,30.191237874752133
6,STARLINK-6134,35.67966287572642,892.8591482566209,30.185528468929608
6,STARLINK-1328,28.257734104430902,734.721747605918,29.622015641304174
6,STARLINK-2092,48.921336470887745,705.2258456441435,29.604843237854602
6,STARLINK-35095,41.32627747931768,650.1405186265533,29.50913422973194
6,STARLINK-33664,25.115898646973317,995.6815372091183,29.471971873327238
6,STARLINK-30864,49.93834981014601,709.5656343703745,29.4055959759448
6,STARLINK-34855,33.03001891757099,764.2156135826273,29.354991243500397
6,STARLINK-34612,39.78686433604788,708.4670087315895,29.06360022195715
6,STARLINK-2391,27.469223910816602,1049.857944214257,28.7764481374671
6,STARLINK-5574,36.44953576400548,879.0259033568665,28.058757331938338
6,STARLINK-3909,41.742153317696854,774.0116238598386,27.988820892031157
6,STARLINK-5376,35.05375514726579,904.1702037376183,27.973684277114437
6,STARLINK-5385,25.67452671949064,1118.1383377821962,27.969216597890263
6,STARLINK-34258,28.224256172702184,906.0113404491265,27.942370872380614
6,STARLINK-31212,34.222079552321745,800.3364476660616,27.392430863745446
6,STARLINK-32393,29.093462988103646,899.3882589248542,27.35582471975979
6,STARLINK-4494,28.24128784551925,1017.8396847168441,27.16185096494323
6,STARLINK-6342,30.529201627952453,1021.0273361985003,27.088764478755774
6,STARLINK-3297,29.708675184001162,981.5656089093595,26.83478901016002
6,STARLINK-33696,25.566641032774314,983.7465801502187,26.783172906502287
6,STARLINK-6097,27.761059137190024,1061.424506445623,26.331173127277133
6,STARLINK-30826,28.176321520435334,1051.857672161429,26.18762925216994
7,STARLINK-33535,70.78048024689801,508.74311630677164,34.38795146262362
7,STARLINK-4589,54.107628713439084,652.942984054921,33.421416452363445
7,STARLINK-3862,50.44889755545056,682.3523995137169,32.987162019825355
7,STARLINK-11105 [DTC],59.99292264418239,411.61685160041384,32.73376938233862
7,STARLINK-11501 [DTC],28.4659192544629,687.5267866214226,32.17734645941885
7,STARLINK-30864,50.149094231163055,707.6619196707301,31.507191452140784
7,STARLINK-32015,50.797531739280274,599.6597662191826,31.340336807462112
7,STARLINK-30132,50.80767895117793,702.1906962060743,31.28729466772104
7,STARLINK-30772,60.178796933874295,635.1753915844062,31.151961481485497
7,STARLINK-4508,64.19224259143985,594.0422641340638,30.852885509568246
7,STARLINK-32393,29.092788242775228,899.4064509582234,30.391527209309327
7,STARLINK-31936,45.790771754848286,652.5160135075375,30.083087032842162
7,STARLINK-3994,41.338928071416596,779.6929826363511,29.980122090653715
7,STARLINK-34855,33.30014899127263,759.7019688129288,29.975386865621083
7,STARLINK-34609,34.80357287748466,736.2312298334765,29.13153476369068
7,STARLINK-34258,28.483584644269428,900.1789429990566,29.026326626002408
7,STARLINK-31212,34.55509377700241,794.7954552483185,28.98440551299628
7,STARLINK-35095,41.6089853730079,646.9992334184926,28.976247461480014
7,STARLINK-34612,39.42177887020356,713.1245110131111,28.842919634922595
7,STARLINK-5376,35.001562676782875,905.1099524583323,28.79076426456851
7,STARLINK-5495,45.81208055072434,771.7134603262102,28.72911710969292
7,STARLINK-33664,25.33987960579647,989.6479521162253,28.61801851585283
7,STARLINK-1328,27.972674659780978,740.2491174899162,28.476151137678777
7,STARLINK-6342,30.42494724602402,1023.4365233911435,28.291943750752882
7,STARLINK-1448,25.17876733538121,1112.3871244189963,28.16687260616193
7,STARLINK-6134,35.41475514362968,897.5284195724626,28.05508227757158
7,STARLINK-3909,41.964874266710105,771.1763720360633,27.990959095639248
7,STARLINK-2092,49.34924997525237,701.2617262588492,27.845241288334464
7,STARLINK-4494,28.0264494208081,1023.1836937687812,27.77053122974959
7,STARLINK-2391,27.631414473185114,1045.6609160706987,26.87517736148007
7,STARLINK-5574,36.259108010857624,882.2557534636085,26.754830341037632
7,STARLINK-33696,25.493519304766245,985.6903470100741,26.68380017001696
7,STARLINK-6097,27.963145545260165,1056.2162287663211,26.160913220041824
7,STARLINK-30826,28.321560113071833,1048.1793749762344,26.051122833081664
7,STARLINK-5385,25.4705650260261,1124.0598462750952,25.51061339392015
7,STARLINK-3297,29.723605951143455,981.2216481348843,25.27750390660913
7,STARLINK-33606,28.63604716871757,909.4861983978732,25.05326954184253
8,STARLINK-11105 [DTC],60.219990137417575,410.74338034417593,38.451533494271985
8,STARLINK-4508,63.56711904650531,596.9291220758114,33.47609078998476
8,STARLINK-4589,54.123233040738576,652.8272302040598,33.02906422232323
8,STARLINK-30772,59.684317254179106,638.0241729205595,32.940948173348055
8,STARLINK-33535,70.79592526866631,508.6970036037036,32.793100106111666
8,STARLINK-31936,45.37308847540276,656.6079744355305,32.741890455651586
8,STARLINK-32015,50.60235626944369,601.1536844655722,32.11166107289557
8,STARLINK-34855,33.57164398479993,755.2280273244995,31.464422069312935
8,STARLINK-11501 [DTC],28.646493786014684,684.279710311063,31.23317905023575
8,STARLINK-3862,50.240304552589656,684.1631581086604,31.018507065448958
8,STARLINK-30132,50.91911060867547,701.2208347120643,30.91548406266518
8,STARLINK-35095,41.889739687782274,643.9209539766911,30.794958991039255
8,STARLINK-3909,42.1856559611175,768.3943863259641,30.711865424087648
8,STARLINK-30864,50.3548321614271,705.8207687873946,30.703066278109354
8,STARLINK-1328,27.690763964282436,745.8041468796432,30.682663517698117
8,STARLINK-34258,28.745763813723894,894.3640108845475,30.604383647553878
8,STARLINK-2092,49.78027175655936,697.3449834402578,30.4338428001949
8,STARLINK-5495,45.706294065089516,772.8951043645764,30.37605623709142
8,STARLINK-32393,29.089657481433466,899.478356542464,30.3416615880652
8,STARLINK-2391,27.793816781776446,1041.4936975687503,29.958513427772445
8,STARLINK-31212,34.89231977705884,789.2772728105306,29.89871854222127
8,STARLINK-4494,27.81321856863176,1028.547025136136,29.15158173872512
8,STARLINK-33606,28.381738531340023,915.2173476589207,28.7363503863191
8,STARLINK-33696,25.418984397424484,987.6796128080974,28.702363416904216
8,STARLINK-34609,34.816724081114465,736.0261363998203,28.386152681380576
8,STARLINK-3994,41.726994689281945,774.6713555209082,28.375112842457334
8,STARLINK-5574,36.06794601177659,885.5276746191475,28.3304091644443
8,STARLINK-5376,34.94667862177464,906.1008713693942,28.28787694028641
8,STARLINK-6342,30.319369704319293,1025.8889904077832,28.232279404546375
8,STARLINK-34612,39.05994643226526,717.821313520654,28.112616004839893
8,STARLINK-3297,29.73637590644983,980.9273758055213,28.110418399645923
8,STARLINK-6097,28.16660230399324,1051.027101826348,27.901197385561293
8,STARLINK-6134,35.151600087181585,902.2260239927115,27.493513854761865
8,STARLINK-5385,25.268405706276816,1129.9921843591737,27.390484660058426
8,STARLINK-30826,28.466607785560775,1044.533162594471,26.281274030570646
8,STARLINK-33664,25.566199248101842,983.6266231507747,25.740497711793772
8,STARLINK-1448,25.38190811306814,1106.47127362128,23.646984339605076
9,STARLINK-11105 [DTC],60.416669793481,409.9943147752522,35.95617223469513
9,STARLINK-33535,70.77770337649596,508.7469440027454,33.649984261003816
9,STARLINK-11501 [DTC],28.825625277607088,681.0913719167602,33.07206920004054
9,STARLINK-32393,29.084072572483446,899.6039619604862,32.42224643266608
9,STARLINK-32015,50.398709701184345,602.726550106107,31.515072319441973
9,STARLINK-34612,38.701384247180926,722.5566441884082,31.172039142626886
9,STARLINK-5376,34.889133944883966,907.1427923943835,30.886536370498
9,STARLINK-30772,59.19074426413349,640.9348426554984,30.883605527177195
9,STARLINK-35095,42.16831797433179,640.90659134786,30.72009842500966
9,STARLINK-3909,42.404365300787504,765.6662510117978,30.56526375186533
9,STARLINK-4508,62.94694818903517,599.8837982366299,30.359445604174333
9,STARLINK-34855,33.84445242108445,750.7945038019337,30.25938646812682
9,STARLINK-30864,50.55535019621471,704.042674909899,30.088824754516782
9,STARLINK-5574,35.87611507866194,888.8411990378004,30.06556741882991
9,STARLINK-30132,51.02341766376359,700.3175348489601,29.767933635092014
9,STARLINK-31936,44.95845601824743,660.7483459031686,29.69372658667144
9,STARLINK-4589,54.128573853337485,652.7866121570858,29.65773828106457
9,STARLINK-3994,42.11969560427538,769.6804182413093,29.616034238538237
9,STARLINK-1328,27.411973371730102,751.3862149716844,29.414638252676323
9,STARLINK-2092,50.214329275878264,693.4764240188798,29.134004090504625
9,STARLINK-6342,30.212506622729684,1028.3844254321293,29.118002426018375
9,STARLINK-31212,35.23382723120905,783.7823882680283,29.062691566999096
9,STARLINK-5385,25.068024421453767,1135.9351758936398,28.96865956321006
9,STARLINK-5495,45.595413934823945,774.1399914530294,28.832761117060738
9,STARLINK-34258,29.010836084871436,888.5668935576558,28.79363219540832
9,STARLINK-34609,34.825428159664966,735.8894680960708,28.66971257146642
9,STARLINK-33606,28.13008777324793,920.9655496047587,28.482239273781353
9,STARLINK-4494,27.60158542177611,1033.9293717197563,28.396292195588693
9,STARLINK-2391,27.956408013207295,1037.3566521710602,27.824357726690206
9,STARLINK-6134,34.89020571533109,906.9515157700026,27.70022053760682
9,STARLINK-3297,29.74697886175602,980.682836221286,27.127392048253125
9,STARLINK-3862,50.02610813100073,686.0402669011745,26.978575753130755
9,STARLINK-1448,25.58683798817701,1100.5676250194035,26.59544534160668
9,STARLINK-33696,25.34306544515928,989.7141015421306,26.41546338053778
9,STARLINK-34387,25.039056465939357,1166.9225722500769,26.202022272136116
9,STARLINK-30826,28.611436836403737,1040.9193767478646,25.798723590367366
9,STARLINK-6097,28.371434721470248,1045.857415986481,24.713955492395552
9,STARLINK-33664,25.794894729627,977.6177838072216,24.523467061003448
10,STARLINK-11105 [DTC],60.581883485396396,409.37033938970086,34.98912455993446
10,STARLINK-33535,70.72593559405021,508.8929095937873,33.9225493877819
10,STARLINK-3909,42.62086639271091,762.9925473404473,32.756223467306505
10,STARLINK-35095,42.444490441795885,637.9570546724984,31.847445377285602
10,STARLINK-30772,58.69834994673969,643.9065583018782,31.63964116489021
10,STARLINK-4494,27.391539803976237,1039.3304316743363,31.61271735872146
10,STARLINK-31936,44.546953995301294,664.9362185291407,31.602478113611962
10,STARLINK-5376,34.82896086641501,908.2355395618317,31.514678373417293
10,STARLINK-30132,51.12046749792269,699.4810548773494,31.206261297808595
10,STARLINK-32015,50.1869201283848,604.377744268023,31.19936393446405
10,STARLINK-3862,49.80654850697076,687.9831800672458,30.60208372976393
10,STARLINK-30864,50.75043494615197,702.3281192518184,30.530994185741417
10,STARLINK-11501 [DTC],29.003197481121177,677.9626047421264,30.470344870370678
10,STARLINK-34612,38.346105409032084,727.3297447710304,30.196172627042852
10,STARLINK-2092,50.65134213141063,689.6568628606343,29.99849353216486
10,STARLINK-4589,54.123641774883,652.8211435390353,29.80777427484933
10,STARLINK-34609,34.829676765518805,735.8212625032032,29.4207048538171
10,STARLINK-4508,62.33185656681958,602.9052921913985,29.10668716280233
10,STARLINK-34855,34.11851896368028,746.4021233403186,28.97103860008931
10,STARLINK-2391,28.119164499230454,1033.2501464839993,28.9458906229037
10,STARLINK-5574,35.68367881320263,892.195859962145,28.696634794344394
10,STARLINK-3994,42.51709118334268,764.7207775334491,28.5817091338403
10,STARLINK-34387,25.218584431999364,1161.4774518815352,28.519856519897942
10,STARLINK-5495,45.47954544879176,775.4478150382546,28.41581591955284
10,STARLINK-6134,34.63057865865395,911.7044557560372,28.34681292633014
10,STARLINK-34258,29.2788443137208,882.7879485179395,28.30783459954831
10,STARLINK-3297,29.755409671698647,980.4880661050393,28.07723680737476
10,STARLINK-31212,35.579686693980214,778.3113011796404,28.020008618331648
10,STARLINK-33696,25.26579174400976,991.7935332089128,27.9886026125825
10,STARLINK-32393,29.076036780121253,899.7832438253898,27.793238277087735
10,STARLINK-1328,27.136273128462282,756.9947162499608,27.441938102080897
